1	0.166667
2	0.166667
3	0.105263
4	0.15
5	0.166667
6	0.166667
7	0.166667
8	0.166667
9	0.166667
10	0.166667
11	0.166667
12	0.166667
13	0.166667
14	0.166667
15	0.166667
16	0.166667
17	0.166667
18	0.166667
19	0.166667
20	0.166667
21	0.166667
22	0.166667
23	0.166667
24	0.166667
25	0.08
26	0.166667
27	0.166667
28	0.166667
29	0.166667
30	0.166667
31	0.166667
32	0.166667
33	0.166667
34	0.166667
35	0.166667
36	0.166667
37	0.166667
38	0.166667
39	0.166667
40	0.166667
41	0.166667
42	0.166667
43	0.166667
44	0.166667
45	0.166667
46	0.166667
47	0.166667
48	0.166667
49	0.166667
50	0.166667
51	0.166667
52	0.166667
53	0.166667
54	0.166667
55	0.166667
56	0.166667
57	0.166667
58	0.166667
59	0.166667
60	0.166667
61	0.166667
62	0.166667
63	0.166667
64	0.166667
65	0.166667
66	0.166667
67	0.166667
68	0.166667
69	0.166667
70	0.166667
71	0.166667
72	0.166667
73	0.166667
74	0.166667
75	0.166667
76	0.166667
77	0.166667
78	0.166667
79	0.166667
80	0.166667
81	0.166667
82	0.166667
83	0.166667
84	0.166667
85	0.166667
86	0.166667
87	0.166667
88	0.166667
89	0.166667
90	0.166667
91	0.166667
92	0.166667
93	0.166667
94	0.166667
95	0.166667
96	0.166667
97	0.166667
98	0.166667
99	0.166667
100	0.166667
101	0.166667
102	0.166667
103	0.166667
104	0.166667
105	0.166667
106	0.166667
107	0.166667
108	0.166667
109	0.166667
110	0.166667
111	0.166667
112	0.166667
113	0.166667
114	0.166667
115	0.166667
116	0.166667
117	0.166667
118	0.166667
119	0.166667
120	0.166667
121	0.166667
122	0.25
123	0.166667
124	0.166667
125	0.166667
126	0.166667
127	0.166667
128	0.166667
129	0.166667
130	0.166667
131	0.166667
132	0.166667
133	0.166667
134	0.166667
135	0.166667
136	0.166667
137	0.166667
138	0.166667
139	0.166667
140	0.166667
141	0.166667
142	0.166667
143	0.166667
144	0.166667
145	0.166667
146	0.166667
147	0.166667
148	0.166667
149	0.166667
150	0.166667
151	0.166667
152	0.166667
153	0.166667
154	0.166667
155	0.166667
156	0.166667
157	0.166667
158	0.166667
159	0.166667
160	0.166667
161	0.166667
162	0.166667
163	0.166667
164	0.166667
165	0.166667
166	0.166667
167	0.166667
168	0.166667
169	0.166667
170	0.166667
171	0.166667
172	0.166667
173	0.166667
174	0.166667
175	0.166667
176	0.166667
177	0.166667
178	0.166667
179	0.166667
180	0.166667
181	0.166667
182	0.166667
183	0.166667
184	0.166667
185	0.166667
186	0.166667
187	0.166667
188	0.166667
189	0.166667
190	0.0789474
191	0.166667
192	0.166667
193	0.166667
194	0.166667
195	0.166667
196	0.166667
197	0.166667
198	0.166667
199	0.166667
200	0.166667
201	0.166667
202	0.166667
203	0.166667
204	0.166667
205	0.166667
206	0.166667
207	0.166667
208	0.166667
209	0.166667
210	0.166667
211	0.166667
212	0.166667
213	0.166667
214	0.166667
215	0.166667
216	0.166667
217	0.166667
218	0.166667
219	0.166667
220	0.35
221	0.166667
222	0.166667
223	0.166667
224	0.166667
225	0.166667
226	0.166667
227	0.166667
228	0.166667
229	0.166667
230	0.166667
231	0.166667
232	0.166667
233	0.294118
234	0.166667
235	0.166667
236	0.166667
237	0.166667
238	0.166667
239	0.166667
240	0.166667
241	0.166667
242	0.166667
243	0.166667
244	0.166667
245	0.166667
246	0.166667
247	0.166667
248	0.166667
