611,"excited hold",2009-06-22 15:08:35,35,1,-
611,"going away tomorn",2009-06-18 16:32:56,35,1,-
611,"wanting dye amy laugh",2009-06-27 08:36:02,35,1,-
611,"",2009-09-19 08:02:09,35,1,-
611,"hot dining",2009-11-24 10:37:22,35,1,-
611,"yea xmas love u",2009-12-25 18:17:52,35,1,-
611,"little break yea kenai wired",2010-01-04 19:48:12,35,1,-
611,"miss u much",2009-12-22 18:31:21,35,1,-
611,"umph",2010-01-13 14:00:53,35,1,-
611,"love eye mind therefore winged cupid painted blind",2010-01-24 10:07:22,35,1,-
611,"close kiss u tomorrow miss u remember always true cant firkin song out laugh",2010-02-01 11:13:08,35,1,-
611,"world sand",2010-02-19 19:22:52,35,1,-
611,"tiredness school dont mix well sad",2010-03-04 10:14:25,35,1,-
611,"time yellow purple ice chocolate",2010-02-26 14:57:07,35,1,-
611,"dining day time",2009-12-18 10:25:55,35,1,-
611,"falling deep crawling far know want know tell look know see disguise cause hurt know hide embarrass cause made pride ask tell now tell truth laugh",2010-09-11 15:19:31,35,1,-
611,"long time ago now nerve gone forever coming back laugh young tender fresh laugh skin bone flesh felt hand till one winter laugh set breathe sea breeze stronghand tide high careful sun sky",2010-12-28 15:13:48,35,1,-
611,"little hood listen mamma finochio liar hood thief tarzan wore clothes snow white lived men thesium told complain generation up laugh one those funny love",2010-10-02 10:46:04,35,1,-
611,"life",2010-06-04 21:14:44,35,1,-
611,"jack laugh know lindsey vacuum jack laugh know metaphorical sense lindsey black laugh know cool lindsey lava",2010-06-22 16:15:27,35,1,-
611,"cut laugh such idiot now look part sad sad",2011-01-16 21:09:09,35,1,-
611,"l l l house",2010-06-15 22:20:35,35,1,-
611,"very up personality beware",2010-12-25 19:24:49,35,1,-
611,"fat buddha laugh",2010-08-05 15:53:40,35,1,-
611,"white christmas white christmas white christmas white christmas ah white christmas happy bought christmas dress h m pretty well think think clothes camera clothes camera tough one sad bloody christmas everyone",2010-12-24 14:30:09,35,1,-
611,"awesome sorry mind told smile",2010-09-15 15:03:19,35,1,-
611,"ah o f young child cough cough locked bedroom window fill playful",2010-08-08 11:54:32,35,1,-
611,"sigh place",2010-12-19 19:43:50,35,1,-
611,"sand seemingly huge permanent wake up one day gone",2010-01-02 18:25:59,35,1,-
611,"laugh days smile",2010-01-01 16:50:42,35,1,-
611,"lot everyone birthday smile love sorry know laugh people",2010-09-28 12:10:39,35,1,-
611,"walrus",2010-12-26 14:58:44,35,1,-
611,"loving snow freezing weather pretty laugh love coldness much actually call laugh still cold though laugh build seem snow very sore imagine compact ice laugh laugh wonder many brain lose anyhow cheerio",2010-12-09 14:37:42,35,1,-
611,"o white christmas well sitting laugh looking lovely snowfall listening please tell better covered snow brilliant walk actually fluffy surprisingly",2010-12-17 16:22:24,35,1,-
611,"keep losing weight finding",2010-12-24 15:19:03,35,1,-
621,"thank switched laugh old account truly appreciate smile now please forget unfriend old one",2011-07-15 07:40:20,7,1,-
621,"being ridiculous blocked ability reply lovely thank support much love smile",2011-07-15 14:15:42,7,1,-
621,"please remember remove account already done block account hide wo suspicious account simply remove accidental post wrong account thank smile",2011-07-16 05:12:52,7,1,-
621,"copy put status know someone laugh someone someone know anyone even laugh someone know anyone still copy important spread message oh laugh goodness sake forget laugh",2011-07-16 14:54:41,7,1,-
621,"everyone new address post please update address smile",2011-07-16 18:35:19,7,1,-
621,"still being stupid still wo send urge",2011-07-17 02:43:51,7,1,-
621,"need laugh building coffee machine please send thank smile",2011-07-18 15:15:47,7,1,-
607,"visit channel",2009-12-08 06:13:18,6,0,-
607,"visit channel",2009-10-30 01:57:43,6,0,-
607,"",2010-06-15 11:52:01,6,0,-
607,"team",2010-06-11 16:06:16,6,0,-
607,"",2010-09-17 21:15:28,6,0,-
607,"laugh new laugh year laugh",2010-12-06 22:20:14,6,0,-
619,"nothing present",2009-06-17 19:15:18,225,1,-
619,"irritating cold",2009-07-01 16:16:10,225,1,-
619,"sad wink",2009-06-20 09:03:31,225,1,-
619,"trip d floating castle d world wink",2009-07-08 08:14:06,225,1,-
619,"thanks lot aloe",2009-06-16 07:17:45,225,1,-
619,"glistening green",2009-07-21 09:12:23,225,1,-
619,"bhojpuri stookie castle killer dogs chasing parachute end confused",2009-08-03 08:39:46,225,1,-
619,"wake up sunrise still new laugh need bad girl answer yeah",2009-08-05 08:55:56,225,1,-
619,"good come end bump ride",2009-07-31 08:30:26,225,1,-
619,"surprising number coincidence albeit laugh one smile",2009-07-27 09:20:31,225,1,-
619,"way much",2009-06-16 23:01:50,225,1,-
619,"",2009-08-14 15:31:12,225,1,-
619,"enjoying payoff finally smile",2009-08-17 15:06:47,225,1,-
619,"laugh fun baking smile",2009-08-26 17:25:24,225,1,-
619,"laugh parsi new year",2009-08-20 17:19:41,225,1,-
619,"catching up wid people smile",2009-07-29 13:15:47,225,1,-
619,"life without new turns",2009-08-21 19:59:38,225,1,-
619,"whites",2009-07-17 12:49:35,225,1,-
619,"random fiction mind average black eye patch",2009-09-01 21:15:36,225,1,-
619,"beat procrastination wink",2009-09-11 14:22:45,225,1,-
619,"lost awe led zep creativity",2009-09-14 19:16:13,225,1,-
619,"relatability precious gem",2009-07-21 20:18:43,225,1,-
619,"logic impulse",2009-09-07 15:36:40,225,1,-
619,"writing smile",2009-09-21 10:22:55,225,1,-
619,"sadly self love taught",2009-08-24 10:46:05,225,1,-
619,"still assert merril mood",2009-09-30 08:13:23,225,1,-
619,"hope everyone great assert assert merril wonderfully amazing",2009-09-28 21:35:17,225,1,-
619,"time management",2009-09-04 07:54:42,225,1,-
619,"d band noise version d festival getting insane",2009-08-28 14:21:43,225,1,-
619,"laugh dial wishing beam light fill life joy success warmth smile",2009-10-16 15:33:32,225,1,-
619,"three blue pace perfect d film",2009-10-28 22:35:48,225,1,-
619,"indian parliament sad",2009-10-26 09:42:23,225,1,-
619,"give",2009-09-21 19:42:51,225,1,-
619,"write",2009-09-18 20:34:42,225,1,-
619,"amazed curious sort way fragile people become",2009-10-29 19:58:21,225,1,-
619,"enjoying",2009-11-01 13:25:10,225,1,-
619,"beach french sand fresh loud smile",2009-10-27 23:05:11,225,1,-
619,"music gazing baking duddies chilling sunday",2009-09-20 14:27:01,225,1,-
619,"hot chocolate n writing",2009-11-05 14:16:25,225,1,-
619,"",2009-11-02 08:28:12,225,1,-
619,"once again smile",2009-11-09 08:49:47,225,1,-
619,"better base decision making impulse tried n tested logical thought intense",2009-11-04 21:05:09,225,1,-
619,"mentha pan",2009-11-02 19:57:00,225,1,-
619,"tree songbird sometimes misgive",2009-11-14 18:22:36,225,1,-
619,"being nothing moment smile",2009-11-11 14:00:11,225,1,-
619,"starting brand new day",2009-11-15 21:58:57,225,1,-
619,"meeting new people smile",2009-11-19 06:09:36,225,1,-
619,"pending work",2009-12-01 09:21:12,225,1,-
619,"thank very much lovely smile",2009-12-03 10:20:00,225,1,-
619,"simply laugh smile smile",2009-11-16 20:20:50,225,1,-
619,"mind goody brownie topped spiked wink work",2009-12-08 08:40:14,225,1,-
619,"flogging",2009-10-25 15:11:59,225,1,-
619,"laugh",2009-11-23 15:07:06,225,1,-
619,"feeling musical",2009-12-12 16:21:12,225,1,-
619,"faith hope driving wish room positivity prayer meditation simply thankful smile",2009-12-11 19:20:56,225,1,-
619,"kala chatta again",2009-11-19 05:30:23,225,1,-
619,"flogging",2009-11-13 12:36:28,225,1,-
619,"very busy",2009-12-17 09:02:25,225,1,-
619,"slow simmer time creative",2009-12-09 08:55:09,225,1,-
619,"music paper",2009-12-27 05:58:50,225,1,-
619,"newsletter vision dawdling party smile fun",2009-12-29 09:35:59,225,1,-
619,"make difference",2009-12-28 15:57:45,225,1,-
619,"feeling unconditional connectedness",2009-12-07 08:24:38,225,1,-
619,"work one day",2009-12-10 07:28:31,225,1,-
619,"wonderful start fun family n joy smile wish same",2009-01-01 17:31:26,225,1,-
619,"wishing everyone lots merriment joy even christmas smile",2009-12-25 08:02:00,225,1,-
619,"penning journey thinking self playful location kids listening rain song good day",2010-01-08 08:36:03,225,1,-
619,"crown affair today",2010-01-10 10:48:20,225,1,-
619,"laugh friendship everyone smile good know",2009-08-03 10:06:00,225,1,-
619,"enjoying hushaby weird lingo laugh few days more crying",2009-12-22 09:20:49,225,1,-
619,"aal well output wink",2010-01-12 00:34:40,225,1,-
619,"trying keep up pace smile",2009-12-21 06:51:57,225,1,-
619,"sherlock delhi",2010-01-17 07:47:50,225,1,-
619,"want more day",2009-12-24 09:46:00,225,1,-
619,"lots writing painkiller wrist wink",2010-01-11 13:00:26,225,1,-
619,"truthfully put check next today checkless",2010-01-25 08:11:19,225,1,-
619,"fool tool understand",2010-01-27 05:56:56,225,1,-
619,"load shedding e playful two different interesting e playful",2010-01-24 20:20:16,225,1,-
619,"now simply pushing cart need right muse writing flow",2010-01-11 17:34:46,225,1,-
619,"rainbow",2010-01-29 08:43:52,225,1,-
619,"intangible tangible juvenile wink",2010-01-20 19:53:59,225,1,-
619,"city palace",2010-02-03 22:48:46,225,1,-
619,"city palace one tree through palatial",2010-02-05 06:43:55,225,1,-
619,"naked light saw ten thousand people maybe more people talking without speaking people laugh without listening people writing never sound silence",2010-02-09 08:03:16,225,1,-
619,"whatever give woman make greater give sperm make baby give house give home give groceress make meal give smile give laugh given give crap ready receive ton post profile agree",2010-02-11 09:39:56,225,1,-
619,"",2010-01-31 09:33:41,225,1,-
619,"umiak freak contest entry crossed smile",2010-02-10 20:30:15,225,1,-
619,"discipline creativity",2009-10-21 06:26:47,225,1,-
619,"la la land wink",2010-02-18 09:30:36,225,1,-
619,"learning language love more powerful language want even best smile",2010-02-18 16:08:46,225,1,-
619,"divine light smile",2010-01-27 19:37:41,225,1,-
619,"timing right",2010-02-14 20:35:47,225,1,-
619,"writing",2010-02-23 08:29:19,225,1,-
619,"reality",2010-02-17 17:17:27,225,1,-
619,"without faith insecurity insecurity e playful acting constant change ability love receive love faith laugh being better worse one oneself leave rest",2010-02-23 20:29:09,225,1,-
619,"m back m wink",2010-03-02 03:05:09,225,1,-
619,"waiting something new n exciting",2010-03-08 10:57:36,225,1,-
619,"blue pink n peacock smile",2010-03-05 06:54:21,225,1,-
619,"chena ashraf",2010-02-26 08:49:28,225,1,-
619,"simply nothing good smile smile smile",2010-03-08 17:18:13,225,1,-
619,"empathy enmeshment thin crucial line between",2010-03-14 10:58:05,225,1,-
619,"power power power",2010-03-14 11:02:34,225,1,-
619,"friday",2010-03-11 09:18:18,225,1,-
619,"never turn blind eye someone pain consider crime towards soul",2010-03-15 07:45:30,225,1,-
619,"flogging",2010-03-15 08:56:22,225,1,-
619,"neet wink",2010-01-08 22:13:32,225,1,-
619,"little fathom life",2010-01-17 22:12:49,225,1,-
619,"busy day laugh together divine laugh",2010-02-15 07:20:30,225,1,-
619,"pondering over pride esteem power",2011-02-18 09:07:10,225,1,-
619,"time timely laugh make such big difference",2011-02-22 17:13:21,225,1,-
619,"see surrounding lovingly acceptance key",2011-02-22 18:55:40,225,1,-
619,"speaking tree even though listen engage good two way communication listen cause maybe offering perhaps cause truly laugh free doubt love laugh offering made",2011-04-01 10:41:13,225,1,-
619,"made chena trip learned lot back",2011-04-11 13:00:53,225,1,-
619,"love integrate many fear resulting needs divide single self grow inner confusion wishing everyone blackbird space fly smile",2011-04-13 22:30:22,225,1,-
619,"finally read works self super excited smile smile",2011-04-18 13:15:53,225,1,-
619,"awareness regarding common psychotherapist lot",2011-05-13 13:57:50,225,1,-
619,"resource information drug substance abuse amongst young kind laugh successful out addiction great value laugh thank doubly advance kindly mail buntal s pay touch",2011-05-17 09:51:04,225,1,-
619,"ask laugh assistance come way",2011-05-23 10:15:28,225,1,-
619,"poplin summertime",2011-05-26 12:38:12,225,1,-
619,"m peck discipline",2011-05-27 08:36:11,225,1,-
619,"road less travelled read find",2011-05-30 08:37:36,225,1,-
619,"bibliotherapy insight life through smile curious interested people contact buntal s pay even simpler call smile",2011-06-05 06:42:39,225,1,-
619,"see butterfly sometimes wish forgetting one toil worm leave transformation grace being butterfly butterfly being very different",2011-06-10 15:31:25,225,1,-
619,"spitchcock trouble smile great discussion darshana change due turned better",2011-06-11 06:14:19,225,1,-
619,"looking forward open query session tomorrow life based road less travelled smile everyone",2011-06-17 14:38:33,225,1,-
619,"good green sunday",2011-06-19 19:14:38,225,1,-
619,"game power winner always looser",2011-06-20 18:32:19,225,1,-
619,"one become enlightened light making darkness conscious",2011-06-23 20:12:22,225,1,-
619,"good old rock",2011-06-24 09:27:27,225,1,-
619,"work attention attend attend",2011-06-28 18:55:29,225,1,-
619,"observing people around courage nonattention self growth moving process growth unyielding causing stagnation kind depression",2011-06-28 20:09:33,225,1,-
619,"romaji rahul oopak thoroughly",2011-06-29 08:09:01,225,1,-
619,"more music today finally riyal smile",2011-06-29 12:04:04,225,1,-
619,"more riyal smile",2011-06-30 12:49:47,225,1,-
619,"love actual requirement",2011-06-30 20:23:14,225,1,-
619,"right time everything",2011-07-01 10:55:03,225,1,-
619,"maund",2011-07-05 07:21:13,225,1,-
619,"without phone days maund blues smile",2011-07-05 09:16:55,225,1,-
619,"singing tomorrow smile",2011-07-14 13:27:03,225,1,-
619,"horizon mirage demarcation segment very well purpose demarcation clarity dependent species",2011-07-16 19:42:35,225,1,-
619,"make request anyone willing post leave status hour special education week autism awareness month honor god made unique way",2011-07-28 04:16:41,225,1,-
619,"red corner film",2010-03-27 22:42:09,225,1,-
619,"overwhelm defiant blinded simple summary s s honesty silently spade remains",2010-11-28 22:32:03,225,1,-
619,"present center",2010-08-16 08:13:50,225,1,-
619,"double jeopardy morning first came band relentless american christian fun time d beach playful",2010-07-30 21:34:59,225,1,-
619,"mellow walk edgy",2010-04-01 17:05:29,225,1,-
619,"back writing",2010-07-05 22:58:46,225,1,-
619,"wag dog",2010-03-21 19:02:29,225,1,-
619,"damn bug make tomorrow photography workshop",2010-04-13 13:36:35,225,1,-
619,"",2010-04-06 21:10:33,225,1,-
619,"restore adjust restore clear",2010-03-29 19:48:27,225,1,-
619,"wondering f everyone stickler something another",2010-03-20 15:09:26,225,1,-
619,"phoenix single time wonder imitate remotely",2010-04-21 21:26:14,225,1,-
619,"tongue lately people wink",2010-04-15 08:31:06,225,1,-
619,"reason word obscurity",2010-04-12 08:04:59,225,1,-
