439,"come tomorrow home therefore displeased distance away thus",2009-09-03 18:00:01,31,1,+
439,"boat due hurricane sha home until friday",2009-08-31 16:23:02,31,1,+
439,"found bunch closet",2010-03-11 15:34:47,31,1,+
439,"much longer wait precious book",2010-03-23 01:27:15,31,1,+
439,"home cottage dust bountiful toll face feel yesterday outside day second night unfailingly hit train",2010-05-10 01:11:22,31,1,+
439,"finally break last",2010-12-17 19:26:44,31,1,+
439,"three god forsaken aquarium dead days ass",2010-04-06 17:45:33,31,1,+
439,"college computer electronics technician taking french chemistry take concentration hookah",2010-04-14 18:44:43,31,1,+
439,"awesome fish",2010-04-23 22:36:51,31,1,+
439,"found sat cable old running pretty awesome going put laugh drive new relive past more ram better laugh",2010-04-10 22:14:39,31,1,+
439,"blah blah blah blah blah",2010-05-12 22:17:47,31,1,+
439,"god laugh laugh ask one thing something completely irrelevant actually way once went snip known something went make uneven look think now more distrust laugh anything more complex simple trim",2010-04-22 00:51:08,31,1,+
439,"learned great great great grandparent both side came russia brazil unlikely pretty interesting know",2010-05-11 01:42:09,31,1,+
439,"sum birth talk",2010-05-06 11:40:51,31,1,+
439,"bryan laugh summer back school",2010-07-03 23:37:05,31,1,+
439,"laugh pain show",2010-12-11 22:40:28,31,1,+
439,"coming home next week probably thursday",2010-08-07 20:28:26,31,1,+
439,"math",2010-09-29 22:27:15,31,1,+
439,"laugh swiss guy really",2011-01-13 18:42:57,31,1,+
439,"ca stop",2010-11-08 15:33:17,31,1,+
439,"test week physics wish luck",2010-11-24 13:00:52,31,1,+
439,"",2010-11-23 20:27:57,31,1,+
439,"laugh took chemistry fun times physics friend math trench warfare brain",2010-11-17 13:04:09,31,1,+
439,"r p nelson made laugh laugh",2010-11-29 15:48:25,31,1,+
439,"thank laugh birthday",2011-02-16 00:40:59,31,1,+
439,"decided apply university study history instead computer electronics hope very much accepted much more rewarding career pursue opposed being computer tech personally",2011-03-21 00:53:24,31,1,+
439,"laugh sons wir sie sie sind jest tales",2011-04-13 00:54:30,31,1,+
439,"feeling",2011-05-05 02:21:16,31,1,+
439,"really bad",2011-05-08 17:59:52,31,1,+
439,"going saint fall start long glorious journey learning want classical history minor philosophy fun ride",2011-05-24 17:17:40,31,1,+
439,"",2011-07-08 22:39:45,31,1,+
445,"love much wind back during track meet",2011-02-19 05:18:31,49,0,-
445,"camilla basket ball game dont see single student hi",2011-03-12 00:09:20,49,0,-
445,"knew three days before",2011-03-16 01:49:07,49,0,-
445,"anyone know school tomorrow pleasant please know",2011-03-23 01:19:42,49,0,-
445,"really wish school laugh really go indoor meet",2011-03-24 01:19:41,49,0,-
445,"people out working story take time start basic profile go more depth plot basic great",2011-03-25 01:37:01,49,0,-
445,"feeling good think made myself anergic lifesaver spearmint",2011-03-26 14:21:23,49,0,-
445,"well cool genius sister stole room bed breaking top screen",2011-03-27 19:15:17,49,0,-
445,"anyone random use story fiction",2011-03-31 21:31:14,49,0,-
445,"working map one story thought",2011-04-01 01:56:08,49,0,-
445,"gif sick cause days school",2011-04-01 13:22:48,49,0,-
445,"giant yellow blueberry sang song laugh made twinkle twinkle little laugh made cow sitting next spaceship jupiter give high five eat smile",2011-04-02 13:18:49,49,0,-
445,"anyone notice theres disnew theres disnew laugh those thick see laugh someone laughing crying something",2011-04-02 14:21:50,49,0,-
445,"laughing out loud pleasant cause showing playful",2011-04-02 14:57:32,49,0,-
445,"ok thinking different story far apron shall teacup nice laugh thanks",2011-04-02 18:57:56,49,0,-
445,"wish blue orange apple strand laugh lemon peel pinch pomegranate color laugh made pink glued glass singing row row row boat tune twinkle twinkle little square out back screen showing whats laugh finger nail voice banana eating cherried",2011-04-03 05:22:51,49,0,-
445,"lightning epic stuff laugh",2011-04-04 08:33:10,49,0,-
445,"really wish see myself see know myself even better less paranoid",2011-04-05 21:19:02,49,0,-
445,"loving new phone",2010-12-21 02:29:23,49,0,-
445,"eight year old sister intense",2010-12-25 23:18:22,49,0,-
445,"ridiculous little kids love seem better age youth very few know anything hilarious think",2010-12-26 18:56:09,49,0,-
445,"d c smile god intelligence light truth",2010-12-19 01:10:45,49,0,-
445,"christmas chopin grandpa dont know want laugh please need",2010-12-27 15:45:37,49,0,-
445,"now remember dislike majority people commandment god cause down fine without yes much really know people try very laugh",2010-12-22 00:50:13,49,0,-
445,"josiah now wise look forward make peace people",2010-12-21 22:52:58,49,0,-
445,"unto meant iron father saw led tree unto word god laugh unto word god hold fast unto never perish fiery darts adversary overpower unto blindness lead away destruction",2010-12-20 03:39:09,49,0,-
445,"laugh everyone watching supersoil turned wouldnt turn back",2011-02-07 00:19:39,49,0,-
445,"dont recommend anyone try sat through mean year old sister screaming cause didnt want read scripture wrong",2011-02-15 01:43:58,49,0,-
445,"frosted good smile",2010-12-24 15:23:14,49,0,-
445,"",2010-12-22 20:46:34,49,0,-
445,"god give life laugh during middle",2010-12-23 05:03:44,49,0,-
445,"laugh disgust",2010-12-24 06:56:47,49,0,-
445,"defiantly dont eat enough one plate stuffed now wait till track need energy whoop everyone again laughing out loud",2010-12-25 21:38:15,49,0,-
445,"built snow cave big enough lay down first time made one laughing out loud",2011-02-04 18:15:53,49,0,-
445,"cetin ready go play basketball gona win laughing out loud wink",2010-12-21 23:08:32,49,0,-
445,"nephew came pass beheld tree whose fruit desirable make one laugh partook fruit thereof filled soul exceedingly great joy",2010-12-21 02:21:14,49,0,-
445,"listening love",2010-12-26 20:12:41,49,0,-
445,"tippee christmas woohoo excited",2010-12-25 16:11:53,49,0,-
445,"l o l skip december dance fix right decide dont mind dancing laughing out loud",2010-12-24 20:45:57,49,0,-
445,"thirty floor suspenseful",2010-12-26 21:46:56,49,0,-
445,"christmas xmas x ing out christ christmas",2010-12-19 19:22:42,49,0,-
445,"purple purple call now purple orange",2011-02-02 03:22:13,49,0,-
445,"d c keeper commandment truth light until glorifier truth knowe",2010-12-19 13:21:15,49,0,-
445,"watching train dragon way little brother hopefully doesnt take four hold down again laughing out loud",2010-12-27 14:32:47,49,0,-
445,"back skinned thrown bed salt",2010-12-27 04:18:47,49,0,-
445,"thinking bout anyone think dont feel",2010-12-24 03:54:40,49,0,-
445,"laugh camilla school dont laugh smile laughing out loud",2010-12-23 15:43:03,49,0,-
445,"read book today now nothing laughing out loud",2011-01-11 00:36:32,49,0,-
445,"cant funny stuff form phone playful tickle responsible",2011-02-15 20:55:22,49,0,-
449,"work play joyful",2009-07-21 18:43:45,111,1,-
449,"dry socket such",2009-09-03 17:03:22,111,1,-
449,"visit new blow",2009-10-01 17:50:00,111,1,-
449,"wrong religion opiate people opium something soporific numbing religion aphrodisiac horror benzedrine bestiality best raised worst turned entire civilization cemeterial",2009-10-06 17:13:35,111,1,-
449,"reading philosophical book morality without god atheist inherently immoral agree author reading many religious people atheist make really angry want blaspheme over pile religious",2009-10-06 18:41:28,111,1,-
