#doc name topic proportion ...
0	file:/Users/sudharao/Documents/Spring%202014/Computational%20Linguistics%202/cl2_project/mallet/mallet_document_input/00c69df4ec41f61da30ed2874b9fbfaf.txt	45	0.07758620689655173	5	0.07758620689655173	43	0.0603448275862069	6	0.05172413793103448	12	0.04310344827586207	3	0.04310344827586207	44	0.034482758620689655	20	0.034482758620689655	15	0.034482758620689655	2	0.034482758620689655	47	0.02586206896551724	30	0.02586206896551724	23	0.02586206896551724	19	0.02586206896551724	4	0.02586206896551724	42	0.017241379310344827	35	0.017241379310344827	33	0.017241379310344827	21	0.017241379310344827	18	0.017241379310344827	16	0.017241379310344827	14	0.017241379310344827	7	0.017241379310344827	0	0.017241379310344827	49	0.008620689655172414	48	0.008620689655172414	46	0.008620689655172414	41	0.008620689655172414	40	0.008620689655172414	39	0.008620689655172414	38	0.008620689655172414	37	0.008620689655172414	36	0.008620689655172414	34	0.008620689655172414	32	0.008620689655172414	31	0.008620689655172414	29	0.008620689655172414	28	0.008620689655172414	27	0.008620689655172414	26	0.008620689655172414	25	0.008620689655172414	24	0.008620689655172414	22	0.008620689655172414	17	0.008620689655172414	13	0.008620689655172414	11	0.008620689655172414	10	0.008620689655172414	9	0.008620689655172414	8	0.008620689655172414	1	0.008620689655172414	
1	file:/Users/sudharao/Documents/Spring%202014/Computational%20Linguistics%202/cl2_project/mallet/mallet_document_input/03e6c4eca4269c183fa0e1780f73faba.txt	5	0.06403940886699508	36	0.059113300492610835	43	0.054187192118226604	12	0.054187192118226604	1	0.054187192118226604	19	0.04926108374384237	15	0.04926108374384237	38	0.04433497536945813	28	0.04433497536945813	24	0.03940886699507389	46	0.034482758620689655	23	0.029556650246305417	14	0.029556650246305417	26	0.024630541871921183	48	0.019704433497536946	29	0.019704433497536946	27	0.019704433497536946	7	0.019704433497536946	49	0.014778325123152709	44	0.014778325123152709	37	0.014778325123152709	32	0.014778325123152709	25	0.014778325123152709	10	0.014778325123152709	9	0.014778325123152709	6	0.014778325123152709	4	0.014778325123152709	47	0.009852216748768473	35	0.009852216748768473	33	0.009852216748768473	31	0.009852216748768473	20	0.009852216748768473	13	0.009852216748768473	3	0.009852216748768473	2	0.009852216748768473	0	0.009852216748768473	45	0.0049261083743842365	42	0.0049261083743842365	41	0.0049261083743842365	40	0.0049261083743842365	39	0.0049261083743842365	34	0.0049261083743842365	30	0.0049261083743842365	22	0.0049261083743842365	21	0.0049261083743842365	18	0.0049261083743842365	17	0.0049261083743842365	16	0.0049261083743842365	11	0.0049261083743842365	8	0.0049261083743842365	
2	file:/Users/sudharao/Documents/Spring%202014/Computational%20Linguistics%202/cl2_project/mallet/mallet_document_input/04be1d6fa64adb60a3d2847f4f905ec1.txt	34	0.15290432801822323	1	0.10763097949886105	13	0.08257403189066059	5	0.06776765375854214	44	0.06349658314350798	7	0.05039863325740319	35	0.04299544419134396	46	0.040432801822323464	27	0.028189066059225512	20	0.028189066059225512	18	0.02733485193621868	32	0.026765375854214124	15	0.026480637813211846	17	0.02619589977220957	48	0.025911161731207288	47	0.022209567198177675	9	0.018223234624145785	25	0.017084282460136675	10	0.015660592255125286	26	0.013382687927107062	24	0.013382687927107062	28	0.011389521640091117	12	0.010250569476082005	36	0.009965831435079727	23	0.0071184510250569474	29	0.00683371298405467	6	0.006548974943052392	4	0.005979498861047836	21	0.005125284738041002	38	0.004840546697038725	31	0.004840546697038725	43	0.004555808656036446	14	0.003986332574031891	49	0.003416856492027335	19	0.003416856492027335	2	0.0028473804100227792	42	0.002277904328018223	30	0.002277904328018223	16	0.0017084282460136675	40	0.0014236902050113896	37	8.542141230068337E-4	0	8.542141230068337E-4	45	2.847380410022779E-4	41	2.847380410022779E-4	39	2.847380410022779E-4	33	2.847380410022779E-4	22	2.847380410022779E-4	11	2.847380410022779E-4	8	2.847380410022779E-4	3	2.847380410022779E-4	
3	file:/Users/sudharao/Documents/Spring%202014/Computational%20Linguistics%202/cl2_project/mallet/mallet_document_input/059c18ea701ce88479c9e10a25cb8284.txt	24	0.1347305389221557	46	0.12155688622754492	30	0.09461077844311377	14	0.081437125748503	9	0.07065868263473053	20	0.06287425149700598	47	0.048502994011976046	31	0.043712574850299404	19	0.037125748502994015	5	0.037125748502994015	48	0.027544910179640718	28	0.02155688622754491	35	0.01976047904191617	23	0.01976047904191617	27	0.019161676646706587	7	0.018562874251497007	17	0.01437125748502994	40	0.012574850299401197	15	0.011976047904191617	25	0.010179640718562874	34	0.008383233532934131	6	0.007784431137724551	29	0.00718562874251497	38	0.006586826347305389	18	0.005988023952095809	1	0.005389221556886228	49	0.004790419161676647	10	0.004790419161676647	43	0.003592814371257485	12	0.003592814371257485	2	0.003592814371257485	42	0.0029940119760479044	45	0.0023952095808383233	41	0.0023952095808383233	36	0.0023952095808383233	32	0.0023952095808383233	21	0.0023952095808383233	13	0.0023952095808383233	22	0.0017964071856287425	16	0.0017964071856287425	11	0.0017964071856287425	44	0.0011976047904191617	33	0.0011976047904191617	26	0.0011976047904191617	8	0.0011976047904191617	39	5.988023952095808E-4	37	5.988023952095808E-4	4	5.988023952095808E-4	3	5.988023952095808E-4	0	5.988023952095808E-4	
4	file:/Users/sudharao/Documents/Spring%202014/Computational%20Linguistics%202/cl2_project/mallet/mallet_document_input/088bf0ed841bcc366475b3975eb1b9d2.txt	47	0.14116852414724756	46	0.1138129010469436	1	0.1138129010469436	44	0.08679500168861871	5	0.07970280310705842	13	0.06923336710570753	20	0.06754474839581223	48	0.04187774400540358	6	0.037825059101654845	10	0.03005741303613644	35	0.028031070584262074	34	0.02735562310030395	23	0.016210739614994935	28	0.015873015873015872	17	0.015873015873015872	4	0.015535292131036813	43	0.011482607227288078	27	0.010469436001350895	15	0.009456264775413711	16	0.006754474839581222	7	0.006754474839581222	24	0.0060790273556231	38	0.005741303613644039	18	0.005065856129685917	25	0.004390408645727794	40	0.004052684903748734	14	0.002701789935832489	19	0.002364066193853428	26	0.002026342451874367	22	0.002026342451874367	12	0.002026342451874367	9	0.0016886187098953055	8	0.0016886187098953055	37	0.0013508949679162446	32	0.0013508949679162446	3	0.0013508949679162446	2	0.0013508949679162446	49	0.0010131712259371835	36	0.0010131712259371835	31	0.0010131712259371835	29	0.0010131712259371835	21	0.0010131712259371835	0	0.0010131712259371835	45	6.754474839581223E-4	11	6.754474839581223E-4	42	3.3772374197906115E-4	41	3.3772374197906115E-4	39	3.3772374197906115E-4	33	3.3772374197906115E-4	30	3.3772374197906115E-4	
5	file:/Users/sudharao/Documents/Spring%202014/Computational%20Linguistics%202/cl2_project/mallet/mallet_document_input/090dd511c63a028cbd1ae9f297619354.txt	44	0.10808435852372583	1	0.1054481546572935	46	0.10105448154657294	25	0.09753954305799649	9	0.08699472759226713	20	0.08172231985940245	14	0.0632688927943761	24	0.048330404217926184	5	0.04657293497363796	28	0.03602811950790861	27	0.026362038664323375	19	0.0210896309314587	38	0.019332161687170474	35	0.014938488576449912	48	0.014059753954305799	34	0.012302284710017574	13	0.012302284710017574	43	0.009666080843585237	29	0.008787346221441126	6	0.008787346221441126	17	0.007029876977152899	40	0.006151142355008787	30	0.006151142355008787	32	0.005272407732864675	23	0.004393673110720563	49	0.0035149384885764497	47	0.0035149384885764497	36	0.0035149384885764497	26	0.0026362038664323375	22	0.0026362038664323375	21	0.0026362038664323375	16	0.0026362038664323375	12	0.0026362038664323375	11	0.0026362038664323375	2	0.0026362038664323375	42	0.0017574692442882249	41	0.0017574692442882249	18	0.0017574692442882249	15	0.0017574692442882249	10	0.0017574692442882249	7	0.0017574692442882249	4	0.0017574692442882249	45	8.787346221441124E-4	39	8.787346221441124E-4	37	8.787346221441124E-4	33	8.787346221441124E-4	31	8.787346221441124E-4	8	8.787346221441124E-4	3	8.787346221441124E-4	0	8.787346221441124E-4	
6	file:/Users/sudharao/Documents/Spring%202014/Computational%20Linguistics%202/cl2_project/mallet/mallet_document_input/094dd7aca278568d73ee4e634cbfde3f.txt	35	0.11594202898550725	5	0.10434782608695652	25	0.09178743961352658	24	0.08792270531400966	43	0.08695652173913043	46	0.057971014492753624	1	0.043478260869565216	44	0.04057971014492753	6	0.035748792270531404	19	0.034782608695652174	28	0.033816425120772944	20	0.03188405797101449	47	0.02608695652173913	48	0.025120772946859903	27	0.024154589371980676	31	0.01932367149758454	40	0.015458937198067632	9	0.015458937198067632	32	0.010628019323671498	30	0.00966183574879227	14	0.00966183574879227	36	0.008695652173913044	18	0.008695652173913044	13	0.008695652173913044	37	0.004830917874396135	49	0.003864734299516908	42	0.002898550724637681	38	0.002898550724637681	29	0.002898550724637681	21	0.002898550724637681	17	0.002898550724637681	16	0.002898550724637681	15	0.002898550724637681	4	0.002898550724637681	45	0.001932367149758454	41	0.001932367149758454	23	0.001932367149758454	10	0.001932367149758454	7	0.001932367149758454	3	0.001932367149758454	39	9.66183574879227E-4	34	9.66183574879227E-4	33	9.66183574879227E-4	26	9.66183574879227E-4	22	9.66183574879227E-4	12	9.66183574879227E-4	11	9.66183574879227E-4	8	9.66183574879227E-4	2	9.66183574879227E-4	0	9.66183574879227E-4	
7	file:/Users/sudharao/Documents/Spring%202014/Computational%20Linguistics%202/cl2_project/mallet/mallet_document_input/0db30ddf6bde2bf4a88c377f0cd6047a.txt	44	0.2539053905390539	24	0.1306930693069307	13	0.11991199119911991	9	0.0517051705170517	48	0.0484048404840484	5	0.04004400440044004	28	0.036083608360836086	20	0.03586358635863587	46	0.0297029702970297	25	0.026842684268426842	6	0.02574257425742574	19	0.024862486248624863	1	0.022442244224422443	47	0.01892189218921892	40	0.015181518151815182	12	0.015181518151815182	23	0.014081408140814081	10	0.011661166116611662	34	0.011001100110011002	38	0.009240924092409241	15	0.006820682068206821	32	0.006160616061606161	14	0.006160616061606161	35	0.005940594059405941	43	0.0037403740374037406	36	0.0035203520352035203	30	0.0033003300330033004	17	0.0030803080308030805	21	0.0026402640264026403	26	0.0019801980198019802	27	0.0017601760176017601	18	0.0015401540154015402	49	0.0013201320132013201	42	0.0011001100110011	16	0.0011001100110011	3	0.0011001100110011	45	8.800880088008801E-4	41	8.800880088008801E-4	31	8.800880088008801E-4	4	8.800880088008801E-4	2	8.800880088008801E-4	7	6.600660066006601E-4	22	4.4004400440044003E-4	0	4.4004400440044003E-4	39	2.2002200220022002E-4	37	2.2002200220022002E-4	33	2.2002200220022002E-4	29	2.2002200220022002E-4	11	2.2002200220022002E-4	8	2.2002200220022002E-4	
8	file:/Users/sudharao/Documents/Spring%202014/Computational%20Linguistics%202/cl2_project/mallet/mallet_document_input/0e8f270a9b126c3839044391deb1d4e2.txt	23	0.30783582089552236	46	0.15232660228270412	24	0.06661545215100965	5	0.053665496049165935	9	0.05037313432835821	47	0.048507462686567165	1	0.045763827919227396	20	0.04532484635645303	40	0.025460930640913083	10	0.024692712906057946	6	0.02260755048287972	28	0.02249780509218613	30	0.021180860403863036	35	0.017120280948200176	14	0.014376646180860405	48	0.013498683055311676	43	0.013388937664618086	25	0.010974539069359086	18	0.005597014925373134	31	0.004499561018437226	17	0.004280070237050044	16	0.003950834064969272	19	0.0029631255487269537	29	0.0028533801580333624	7	0.0026338893766461808	15	0.0023046532045654083	44	0.001755926251097454	45	0.0014266900790166812	37	0.0013169446883230904	34	0.0012071992976294996	42	0.0010974539069359087	13	0.0010974539069359087	26	8.77963125548727E-4	3	8.77963125548727E-4	2	8.77963125548727E-4	36	7.682177348551361E-4	32	5.487269534679544E-4	27	5.487269534679544E-4	12	4.389815627743635E-4	41	3.292361720807726E-4	8	3.292361720807726E-4	49	2.1949078138718174E-4	22	2.1949078138718174E-4	39	1.0974539069359087E-4	38	1.0974539069359087E-4	33	1.0974539069359087E-4	21	1.0974539069359087E-4	11	1.0974539069359087E-4	4	1.0974539069359087E-4	0	1.0974539069359087E-4	
9	file:/Users/sudharao/Documents/Spring%202014/Computational%20Linguistics%202/cl2_project/mallet/mallet_document_input/0f5a74a52427ba6956749aff0076e527.txt	20	0.13778529163144548	24	0.11411665257819104	13	0.08368554522400676	44	0.060862214708368556	40	0.05409974640743871	25	0.04902789518174133	46	0.04818258664412511	34	0.04818258664412511	5	0.04311073541842773	18	0.034657650042265425	28	0.03296703296703297	1	0.03296703296703297	10	0.030431107354184278	48	0.029585798816568046	47	0.0253592561284869	23	0.0253592561284869	38	0.021132713440405747	6	0.01775147928994083	35	0.015215553677092139	19	0.015215553677092139	14	0.013524936601859678	9	0.006762468300929839	32	0.005917159763313609	29	0.00507185122569738	15	0.00507185122569738	12	0.00507185122569738	7	0.00507185122569738	4	0.00422654268808115	17	0.0033812341504649195	8	0.0033812341504649195	49	0.00253592561284869	22	0.00253592561284869	31	0.0016906170752324597	26	0.0016906170752324597	2	0.0016906170752324597	45	8.453085376162299E-4	43	8.453085376162299E-4	42	8.453085376162299E-4	41	8.453085376162299E-4	39	8.453085376162299E-4	37	8.453085376162299E-4	36	8.453085376162299E-4	33	8.453085376162299E-4	30	8.453085376162299E-4	27	8.453085376162299E-4	21	8.453085376162299E-4	16	8.453085376162299E-4	11	8.453085376162299E-4	3	8.453085376162299E-4	0	8.453085376162299E-4	
